id,relative_timestamp,interrogator_timestamp,rssi,epc96,doppler,phase,antenna,rospecid,channelindex,tagseencount,accessspecid,inventoryparameterspecid,lastseentimestamp,antennastate,time (seconds),doppler (),interrogation frequency (Hz),phase (radians),prxval (),prx deoscillated moving parts (),prx moving parts (),prx linear (),wavelength ()
5233,99982710,1.69687E+15,-37,e280116060000209e445ba0a,664,968,1,1,26,1,0,1,1.69687E+15,1,99.98271,41.5,915250000,1.484893403,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
5234,100010553,1.69687E+15,-37,e280116060000209e445ba0a,273,1004,1,1,26,1,0,1,1.69687E+15,1,100.010553,17.0625,915250000,1.540116711,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
5235,100022608,1.69687E+15,-37,e280116060000209e445ba0a,351,1004,1,1,26,1,0,1,1.69687E+15,1,100.022608,21.9375,915250000,1.540116711,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
5236,100050488,1.69687E+15,-37,e280116060000209e445ba0a,78,984,1,1,26,1,0,1,1.69687E+15,1,100.050488,4.875,915250000,1.509437095,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
5237,100070633,1.69687E+15,-37,e280116060000209e445ba0a,507,992,1,1,26,1,0,1,1.69687E+15,1,100.070633,31.6875,915250000,1.521708942,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
5238,100083284,1.69687E+15,-37,e280116060000209e445ba0a,234,968,1,1,26,1,0,1,1.69687E+15,1,100.083284,14.625,915250000,1.484893403,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
5239,100095668,1.69687E+15,-37,e280116060000209e445ba0a,273,1016,1,1,26,1,0,1,1.69687E+15,1,100.095668,17.0625,915250000,1.55852448,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
5240,100107951,1.69687E+15,-37,e280116060000209e445ba0a,625,968,1,1,26,1,0,1,1.69687E+15,1,100.107951,39.0625,915250000,1.484893403,15.70446579,15.47361157,35266.4023,0.199526231,0.327552535
5241,100130088,1.69687E+15,-38,e280116060000209e445ba0a,234,3832,1,1,27,1,0,1,1.69687E+15,1,100.130088,14.625,915750000,5.878214379,16.70433446,16.48309917,44494.86736,0.158489319,0.327373692
5242,100142595,1.69687E+15,-53,e280116060000209e4454a0a,-351,2240,1,1,27,1,0,1,1.69687E+15,1,100.142595,-21.9375,915750000,3.436116965,31.70433446,31.48309917,1407051.251,0.005011872,0.327373692
5243,100154999,1.69687E+15,-56,e280116060000209e4454c2a,-859,1832,1,1,27,1,0,1,1.69687E+15,1,100.154999,-53.6875,915750000,2.810252803,34.70433446,34.48309917,2807436.336,0.002511886,0.327373692
5244,100167814,1.69687E+15,-53,e280116060000209e4454a0a,351,2152,1,1,27,1,0,1,1.69687E+15,1,100.167814,21.9375,915750000,3.301126656,31.70433446,31.48309917,1407051.251,0.005011872,0.327373692
5245,100189949,1.69687E+15,-38,e280116060000209e445ba0a,468,3824,1,1,27,1,0,1,1.69687E+15,1,100.189949,29.25,915750000,5.865942533,16.70433446,16.48309917,44494.86736,0.158489319,0.327373692
5246,100210570,1.69687E+15,-38,e280116060000209e445ba0a,-390,3860,1,1,27,1,0,1,1.69687E+15,1,100.21057,-24.375,915750000,5.921165841,16.70433446,16.48309917,44494.86736,0.158489319,0.327373692
5247,100230102,1.69687E+15,-52,e280116060000209e4454a0a,-1445,2240,1,1,27,1,0,1,1.69687E+15,1,100.230102,-90.3125,915750000,3.436116965,30.70433446,30.48309917,1117660.536,0.006309573,0.327373692
5248,100243593,1.69687E+15,-38,e280116060000209e445ba0a,39,3832,1,1,27,1,0,1,1.69687E+15,1,100.243593,2.4375,915750000,5.878214379,16.70433446,16.48309917,44494.86736,0.158489319,0.327373692
5249,100255647,1.69687E+15,-56,e280116060000209e445f01a,-937,48,1,1,27,1,0,1,1.69687E+15,1,100.255647,-58.5625,915750000,0.073631078,34.70433446,34.48309917,2807436.336,0.002511886,0.327373692
5250,100268452,1.69687E+15,-38,e280116060000209e445ba0a,156,3812,1,1,27,1,0,1,1.69687E+15,1,100.268452,9.75,915750000,5.847534763,16.70433446,16.48309917,44494.86736,0.158489319,0.327373692
5251,100290275,1.69687E+15,-38,e280116060000209e445ba0a,117,3824,1,1,27,1,0,1,1.69687E+15,1,100.290275,7.3125,915750000,5.865942533,16.70433446,16.48309917,44494.86736,0.158489319,0.327373692
5252,100302888,1.69687E+15,-53,e280116060000209e4454a0a,-351,2240,1,1,27,1,0,1,1.69687E+15,1,100.302888,-21.9375,915750000,3.436116965,31.70433446,31.48309917,1407051.251,0.005011872,0.327373692
5253,100331484,1.69687E+15,-56,e280116060000209e4454a0a,-5156,3908,1,1,28,1,0,1,1.69687E+15,1,100.331484,-322.25,916250000,5.994796919,34.70419794,34.49258158,2813572.806,0.002511886,0.327195043
5254,100350240,1.69687E+15,-53,e280116060000209e4454c2a,-2656,3664,1,1,28,1,0,1,1.69687E+15,1,100.35024,-166,916250000,5.620505607,31.70419794,31.49258158,1410126.771,0.005011872,0.327195043
5255,100362853,1.69687E+15,-38,e280116060000209e445ba0a,546,2044,1,1,28,1,0,1,1.69687E+15,1,100.362853,34.125,916250000,3.13545673,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
5256,100375047,1.69687E+15,-38,e280116060000209e445ba0a,117,2092,1,1,28,1,0,1,1.69687E+15,1,100.375047,7.3125,916250000,3.209087808,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
5257,100389366,1.69687E+15,-38,e280116060000209e445ba0a,78,2076,1,1,28,1,0,1,1.69687E+15,1,100.389366,4.875,916250000,3.184544116,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
5258,100421806,1.69687E+15,-54,e280116060000209e445f01a,-1250,2812,1,1,28,1,0,1,1.69687E+15,1,100.421806,-78.125,916250000,4.313553976,32.70419794,32.49258158,1775244.426,0.003981072,0.327195043
5259,100450156,1.69687E+15,-53,e280116060000209e4454c2a,-2070,3672,1,1,28,1,0,1,1.69687E+15,1,100.450156,-129.375,916250000,5.632777453,31.70419794,31.49258158,1410126.771,0.005011872,0.327195043
5260,100463389,1.69687E+15,-38,e280116060000209e445ba0a,234,2072,1,1,28,1,0,1,1.69687E+15,1,100.463389,14.625,916250000,3.178408192,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
5261,100475961,1.69687E+15,-38,e280116060000209e445ba0a,156,2064,1,1,28,1,0,1,1.69687E+15,1,100.475961,9.75,916250000,3.166136346,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
5262,100500510,1.69687E+15,-52,e280116060000209e445f01a,625,2672,1,1,28,1,0,1,1.69687E+15,1,100.50051,39.0625,916250000,4.098796665,30.70419794,30.49258158,1120103.509,0.006309573,0.327195043
5263,100512483,1.69687E+15,-38,e280116060000209e445ba0a,117,2080,1,1,28,1,0,1,1.69687E+15,1,100.512483,7.3125,916250000,3.190680039,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
5264,100526254,1.69687E+15,-38,e280116060000209e445ba0a,195,2084,1,1,28,1,0,1,1.69687E+15,1,100.526254,12.1875,916250000,3.196815962,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
5265,100543738,1.69687E+15,-38,e280116060000209e445ba0a,156,3476,1,1,29,1,0,1,1.69687E+15,1,100.543738,9.75,916750000,5.332117219,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
5266,100555691,1.69687E+15,-55,e280116060000209e445f01a,-1367,3964,1,1,29,1,0,1,1.69687E+15,1,100.555691,-85.4375,916750000,6.080699843,33.70405626,33.50205882,2239782.679,0.003162278,0.327016589
5267,100580196,1.69687E+15,-55,e280116060000209e445f01a,703,3940,1,1,29,1,0,1,1.69687E+15,1,100.580196,43.9375,916750000,6.043884304,33.70405626,33.50205882,2239782.679,0.003162278,0.327016589
5268,100592983,1.69687E+15,-54,e280116060000209e445f01a,2421,3792,1,1,29,1,0,1,1.69687E+15,1,100.592983,151.3125,916750000,5.816855148,32.70405626,32.50205882,1779122.621,0.003981072,0.327016589
5269,100605334,1.69687E+15,-51,e280116060000209e4454a0a,2089,1616,1,1,29,1,0,1,1.69687E+15,1,100.605334,130.5625,916750000,2.478912953,29.70405626,29.50205882,891673.5448,0.007943282,0.327016589
5270,100630461,1.69687E+15,-38,e280116060000209e445ba0a,0,3492,1,1,29,1,0,1,1.69687E+15,1,100.630461,0,916750000,5.356660911,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
5271,100650783,1.69687E+15,-53,e280116060000209e4454c2a,781,1220,1,1,29,1,0,1,1.69687E+15,1,100.650783,48.8125,916750000,1.871456561,31.70405626,31.50205882,1413207.331,0.005011872,0.327016589
5272,100670864,1.69687E+15,-38,e280116060000209e445ba0a,273,3460,1,1,29,1,0,1,1.69687E+15,1,100.670864,17.0625,916750000,5.307573526,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
5273,100683908,1.69687E+15,-38,e280116060000209e445ba0a,156,3492,1,1,29,1,0,1,1.69687E+15,1,100.683908,9.75,916750000,5.356660911,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
5274,100710216,1.69687E+15,-38,e280116060000209e445ba0a,507,3468,1,1,29,1,0,1,1.69687E+15,1,100.710216,31.6875,916750000,5.319845372,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
5275,100737903,1.69687E+15,-38,e280116060000209e445ba0a,390,324,1,1,30,1,0,1,1.69687E+15,1,100.737903,24.375,917250000,0.497009775,16.7039094,16.51153089,44787.1151,0.158489319,0.32683833
5276,100771454,1.69687E+15,-37,e280116060000209e445ba0a,156,312,1,1,30,1,0,1,1.69687E+15,1,100.771454,9.75,917250000,0.478602006,15.7039094,15.51153089,35575.67008,0.199526231,0.32683833
5277,100801713,1.69687E+15,-38,e280116060000209e445ba0a,-195,344,1,1,30,1,0,1,1.69687E+15,1,100.801713,-12.1875,917250000,0.527689391,16.7039094,16.51153089,44787.1151,0.158489319,0.32683833
5278,100830890,1.69687E+15,-54,e280116060000209e4454c2a,-1054,1428,1,1,30,1,0,1,1.69687E+15,1,100.83089,-65.875,917250000,2.190524565,32.7039094,32.51153089,1783007.167,0.003981072,0.32683833
5279,100850329,1.69687E+15,-38,e280116060000209e445ba0a,429,328,1,1,30,1,0,1,1.69687E+15,1,100.850329,26.8125,917250000,0.503145698,16.7039094,16.51153089,44787.1151,0.158489319,0.32683833
5280,100870355,1.69687E+15,-38,e280116060000209e445ba0a,234,316,1,1,30,1,0,1,1.69687E+15,1,100.870355,14.625,917250000,0.484737929,16.7039094,16.51153089,44787.1151,0.158489319,0.32683833
5281,100883721,1.69687E+15,-38,e280116060000209e445ba0a,-117,332,1,1,30,1,0,1,1.69687E+15,1,100.883721,-7.3125,917250000,0.509281622,16.7039094,16.51153089,44787.1151,0.158489319,0.32683833
5282,100910063,1.69687E+15,-38,e280116060000209e445ba0a,156,328,1,1,30,1,0,1,1.69687E+15,1,100.910063,9.75,917250000,0.503145698,16.7039094,16.51153089,44787.1151,0.158489319,0.32683833
5283,100943251,1.69687E+15,-37,e280116060000209e445ba0a,-117,724,1,1,31,1,0,1,1.69687E+15,1,100.943251,-7.3125,917750000,1.11060209,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
5284,100972675,1.69687E+15,-37,e280116060000209e445ba0a,234,704,1,1,31,1,0,1,1.69687E+15,1,100.972675,14.625,917750000,1.079922475,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
5285,101001901,1.69687E+15,-37,e280116060000209e445ba0a,-273,728,1,1,31,1,0,1,1.69687E+15,1,101.001901,-17.0625,917750000,1.116738014,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
5286,101018660,1.69687E+15,-37,e280116060000209e445ba0a,117,748,1,1,31,1,0,1,1.69687E+15,1,101.01866,7.3125,917750000,1.147417629,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
5287,101043992,1.69687E+15,-37,e280116060000209e445ba0a,-117,736,1,1,31,1,0,1,1.69687E+15,1,101.043992,-7.3125,917750000,1.12900986,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
5288,101075631,1.69687E+15,-37,e280116060000209e445ba0a,273,720,1,1,31,1,0,1,1.69687E+15,1,101.075631,17.0625,917750000,1.104466167,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
5289,101089514,1.69687E+15,-37,e280116060000209e445ba0a,312,708,1,1,31,1,0,1,1.69687E+15,1,101.089514,19.5,917750000,1.086058398,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
5290,101113250,1.69687E+15,-37,e280116060000209e445ba0a,-234,716,1,1,31,1,0,1,1.69687E+15,1,101.11325,-14.625,917750000,1.098330244,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
5291,101146622,1.69687E+15,-53,e280116060000209e4454a0a,546,2392,1,1,32,1,0,1,1.69687E+15,1,101.146622,34.125,918250000,3.669282045,31.70360021,31.53045955,1422479.3,0.005011872,0.326482394
5292,101170285,1.69687E+15,-57,e280116060000209e4454c2a,468,2012,1,1,32,1,0,1,1.69687E+15,1,101.170285,29.25,918250000,3.086369345,35.70360021,35.53045955,3573106.453,0.001995262,0.326482394
5293,101190167,1.69687E+15,-53,e280116060000209e4454a0a,-1582,2472,1,1,32,1,0,1,1.69687E+15,1,101.190167,-98.875,918250000,3.792000508,31.70360021,31.53045955,1422479.3,0.005011872,0.326482394
5294,101203368,1.69687E+15,-56,e280116060000209e4454c2a,2148,1796,1,1,32,1,0,1,1.69687E+15,1,101.203368,134.25,918250000,2.755029495,34.70360021,34.53045955,2838219.341,0.002511886,0.326482394
5295,101216828,1.69687E+15,-38,e280116060000209e445ba0a,-39,4036,1,1,32,1,0,1,1.69687E+15,1,101.216828,-2.4375,918250000,6.19114646,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
5296,101240269,1.69687E+15,-56,e280116060000209e445f01a,-78,16,1,1,32,1,0,1,1.69687E+15,1,101.240269,-4.875,918250000,0.024543693,34.70360021,34.53045955,2838219.341,0.002511886,0.326482394
5297,101260257,1.69687E+15,-38,e280116060000209e445ba0a,0,4012,1,1,32,1,0,1,1.69687E+15,1,101.260257,0,918250000,6.154330921,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
5298,101273675,1.69687E+15,-38,e280116060000209e445ba0a,-156,4040,1,1,32,1,0,1,1.69687E+15,1,101.273675,-9.75,918250000,6.197282383,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
5299,101285986,1.69687E+15,-54,e280116060000209e4454a0a,-742,2436,1,1,32,1,0,1,1.69687E+15,1,101.285986,-46.375,918250000,3.736777199,32.70360021,32.53045955,1790795.339,0.003981072,0.326482394
5300,101310121,1.69687E+15,-38,e280116060000209e445ba0a,0,4044,1,1,32,1,0,1,1.69687E+15,1,101.310121,0,918250000,6.203418306,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
5301,101322630,1.69687E+15,-56,e280116060000209e445f01a,3203,4064,1,1,32,1,0,1,1.69687E+15,1,101.32263,200.1875,918250000,6.234097922,34.70360021,34.53045955,2838219.341,0.002511886,0.326482394
5302,101350297,1.69687E+15,-38,e280116060000209e445ba0a,117,2920,1,1,33,1,0,1,1.69687E+15,1,101.350297,7.3125,918750000,4.479223901,16.70343789,16.53991616,45080.80012,0.158489319,0.326304716
5303,101370195,1.69687E+15,-38,e280116060000209e445ba0a,39,2924,1,1,33,1,0,1,1.69687E+15,1,101.370195,2.4375,918750000,4.485359824,16.70343789,16.53991616,45080.80012,0.158489319,0.326304716
5304,101390093,1.69687E+15,-38,e280116060000209e445ba0a,39,2924,1,1,33,1,0,1,1.69687E+15,1,101.390093,2.4375,918750000,4.485359824,16.70343789,16.53991616,45080.80012,0.158489319,0.326304716
5305,101403622,1.69687E+15,-53,e280116060000209e4454a0a,-78,784,1,1,33,1,0,1,1.69687E+15,1,101.403622,-4.875,918750000,1.202640938,31.70343789,31.53991616,1425580.071,0.005011872,0.326304716
5306,101415541,1.69687E+15,-38,e280116060000209e445ba0a,39,2924,1,1,33,1,0,1,1.69687E+15,1,101.415541,2.4375,918750000,4.485359824,16.70343789,16.53991616,45080.80012,0.158489319,0.326304716
5307,101440286,1.69687E+15,-54,e280116060000209e445f01a,-781,3480,1,1,33,1,0,1,1.69687E+15,1,101.440286,-48.8125,918750000,5.338253142,32.70343789,32.53991616,1794698.978,0.003981072,0.326304716
5308,101460192,1.69687E+15,-55,e280116060000209e4454c2a,195,400,1,1,33,1,0,1,1.69687E+15,1,101.460192,12.1875,918750000,0.613592315,33.70343789,33.53991616,2259392.15,0.003162278,0.326304716
5309,101473312,1.69687E+15,-38,e280116060000209e445ba0a,-39,2932,1,1,33,1,0,1,1.69687E+15,1,101.473312,-2.4375,918750000,4.49763167,16.70343789,16.53991616,45080.80012,0.158489319,0.326304716
5310,101500022,1.69687E+15,-54,e280116060000209e4454c2a,-39,408,1,1,33,1,0,1,1.69687E+15,1,101.500022,-2.4375,918750000,0.625864161,32.70343789,32.53991616,1794698.978,0.003981072,0.326304716
5311,101512762,1.69687E+15,-53,e280116060000209e4454c2a,117,572,1,1,33,1,0,1,1.69687E+15,1,101.512762,7.3125,918750000,0.877437011,31.70343789,31.53991616,1425580.071,0.005011872,0.326304716
5312,101525182,1.69687E+15,-53,e280116060000209e4454a0a,-117,776,1,1,33,1,0,1,1.69687E+15,1,101.525182,-7.3125,918750000,1.190369091,31.70343789,31.53991616,1425580.071,0.005011872,0.326304716
5313,101537491,1.69687E+15,-38,e280116060000209e445ba0a,156,2916,1,1,33,1,0,1,1.69687E+15,1,101.537491,9.75,918750000,4.473087977,16.70343789,16.53991616,45080.80012,0.158489319,0.326304716
5314,101560194,1.69687E+15,-38,e280116060000209e445ba0a,117,2832,1,1,34,1,0,1,1.69687E+15,1,101.560194,7.3125,919250000,4.344233591,16.70327042,16.54936761,45179.01533,0.158489319,0.326127232
5315,101580106,1.69687E+15,-52,e280116060000209e4454a0a,0,676,1,1,34,1,0,1,1.69687E+15,1,101.580106,0,919250000,1.036971013,30.70327042,30.54936761,1134845.556,0.006309573,0.326127232
5316,101593119,1.69687E+15,-51,e280116060000209e4454a0a,-78,664,1,1,34,1,0,1,1.69687E+15,1,101.593119,-4.875,919250000,1.018563243,29.70327042,29.54936761,901439.8672,0.007943282,0.326127232
5317,101605536,1.69687E+15,-38,e280116060000209e445ba0a,0,2840,1,1,34,1,0,1,1.69687E+15,1,101.605536,0,919250000,4.356505438,16.70327042,16.54936761,45179.01533,0.158489319,0.326127232
5318,101618074,1.69687E+15,-54,e280116060000209e4454c2a,351,412,1,1,34,1,0,1,1.69687E+15,1,101.618074,21.9375,919250000,0.632000085,32.70327042,32.54936761,1798608.996,0.003981072,0.326127232
5319,101640196,1.69687E+15,-38,e280116060000209e445ba0a,195,2832,1,1,34,1,0,1,1.69687E+15,1,101.640196,12.1875,919250000,4.344233591,16.70327042,16.54936761,45179.01533,0.158489319,0.326127232
5320,101660327,1.69687E+15,-38,e280116060000209e445ba0a,-39,2844,1,1,34,1,0,1,1.69687E+15,1,101.660327,-2.4375,919250000,4.362641361,16.70327042,16.54936761,45179.01533,0.158489319,0.326127232
5321,101680241,1.69687E+15,-38,e280116060000209e445ba0a,156,2836,1,1,34,1,0,1,1.69687E+15,1,101.680241,9.75,919250000,4.350369514,16.70327042,16.54936761,45179.01533,0.158489319,0.326127232
5322,101700157,1.69687E+15,-55,e280116060000209e445f01a,-937,3308,1,1,34,1,0,1,1.69687E+15,1,101.700157,-58.5625,919250000,5.074408446,33.70327042,33.54936761,2264314.571,0.003162278,0.326127232
5323,101713113,1.69687E+15,-55,e280116060000209e445f01a,-2070,3440,1,1,34,1,0,1,1.69687E+15,1,101.713113,-129.375,919250000,5.27689391,33.70327042,33.54936761,2264314.571,0.003162278,0.326127232
5324,101740485,1.69687E+15,-38,e280116060000209e445ba0a,39,2848,1,1,34,1,0,1,1.69687E+15,1,101.740485,2.4375,919250000,4.368777284,16.70327042,16.54936761,45179.01533,0.158489319,0.326127232
5325,101752522,1.69687E+15,-53,e280116060000209e4454c2a,-234,332,1,1,34,1,0,1,1.69687E+15,1,101.752522,-14.625,919250000,0.509281622,31.70327042,31.54936761,1428685.909,0.005011872,0.326127232
5326,101765134,1.69687E+15,-55,e280116060000209e4454c2a,195,712,1,1,35,1,0,1,1.69687E+15,1,101.765134,12.1875,919750000,1.092194321,33.70309782,33.55881393,2269245.031,0.003162278,0.325949941
5327,101790317,1.69687E+15,-38,e280116060000209e445ba0a,-39,3092,1,1,35,1,0,1,1.69687E+15,1,101.790317,-2.4375,919750000,4.743068596,16.70309782,16.55881393,45277.39094,0.158489319,0.325949941
5328,101805059,1.69687E+15,-38,e280116060000209e445ba0a,117,3088,1,1,35,1,0,1,1.69687E+15,1,101.805059,7.3125,919750000,4.736932673,16.70309782,16.55881393,45277.39094,0.158489319,0.325949941
5329,101830330,1.69687E+15,-54,e280116060000209e445f01a,-1796,3556,1,1,35,1,0,1,1.69687E+15,1,101.83033,-112.25,919750000,5.454835682,32.70309782,32.55881393,1802525.4,0.003981072,0.325949941
5330,101843603,1.69687E+15,-38,e280116060000209e445ba0a,117,3084,1,1,35,1,0,1,1.69687E+15,1,101.843603,7.3125,919750000,4.73079675,16.70309782,16.55881393,45277.39094,0.158489319,0.325949941
5331,101870049,1.69687E+15,-38,e280116060000209e445ba0a,117,3084,1,1,35,1,0,1,1.69687E+15,1,101.870049,7.3125,919750000,4.73079675,16.70309782,16.55881393,45277.39094,0.158489319,0.325949941
5332,101890291,1.69687E+15,-55,e280116060000209e4454c2a,0,776,1,1,35,1,0,1,1.69687E+15,1,101.890291,0,919750000,1.190369091,33.70309782,33.55881393,2269245.031,0.003162278,0.325949941
5333,101910485,1.69687E+15,-38,e280116060000209e445ba0a,156,3088,1,1,35,1,0,1,1.69687E+15,1,101.910485,9.75,919750000,4.736932673,16.70309782,16.55881393,45277.39094,0.158489319,0.325949941
5334,101930358,1.69687E+15,-38,e280116060000209e445ba0a,78,3092,1,1,35,1,0,1,1.69687E+15,1,101.930358,4.875,919750000,4.743068596,16.70309782,16.55881393,45277.39094,0.158489319,0.325949941
5335,101950356,1.69687E+15,-38,e280116060000209e445ba0a,156,3080,1,1,35,1,0,1,1.69687E+15,1,101.950356,9.75,919750000,4.724660827,16.70309782,16.55881393,45277.39094,0.158489319,0.325949941
5336,101968929,1.69687E+15,-37,e280116060000209e445ba0a,273,2244,1,1,36,1,0,1,1.69687E+15,1,101.968929,17.0625,920250000,3.442252888,15.70292008,15.56825512,36043.38009,0.199526231,0.325772842
5337,101981485,1.69687E+15,-54,e280116060000209e4454c2a,781,3676,1,1,36,1,0,1,1.69687E+15,1,101.981485,48.8125,920250000,5.638913376,32.70292008,32.56825512,1806448.196,0.003981072,0.325772842
5338,102000087,1.69687E+15,-56,e280116060000209e4454a0a,429,3692,1,1,36,1,0,1,1.69687E+15,1,102.000087,26.8125,920250000,5.663457069,34.70292008,34.56825512,2863027.448,0.002511886,0.325772842
5339,102020107,1.69687E+15,-55,e280116060000209e4454a0a,1757,4056,1,1,36,1,0,1,1.69687E+15,1,102.020107,109.8125,920250000,6.221826076,33.70292008,33.56825512,2274183.539,0.003162278,0.325772842
5340,102040253,1.69687E+15,-54,e280116060000209e4454c2a,-2070,3872,1,1,36,1,0,1,1.69687E+15,1,102.040253,-129.375,920250000,5.939573611,32.70292008,32.56825512,1806448.196,0.003981072,0.325772842
5341,102052883,1.69687E+15,-38,e280116060000209e445ba0a,156,2236,1,1,36,1,0,1,1.69687E+15,1,102.052883,9.75,920250000,3.429981042,16.70292008,16.56825512,45375.92712,0.158489319,0.325772842
5342,102080301,1.69687E+15,-55,e280116060000209e4454a0a,4101,3772,1,1,36,1,0,1,1.69687E+15,1,102.080301,256.3125,920250000,5.786175532,33.70292008,33.56825512,2274183.539,0.003162278,0.325772842
5343,102100104,1.69687E+15,-54,e280116060000209e4454c2a,1718,3500,1,1,36,1,0,1,1.69687E+15,1,102.100104,107.375,920250000,5.368932758,32.70292008,32.56825512,1806448.196,0.003981072,0.325772842
5344,102113572,1.69687E+15,-53,e280116060000209e4454c2a,-410,3844,1,1,36,1,0,1,1.69687E+15,1,102.113572,-25.625,920250000,5.896622149,31.70292008,31.56825512,1434912.806,0.005011872,0.325772842
5345,102140573,1.69687E+15,-57,e280116060000209e4454a0a,-507,3712,1,1,36,1,0,1,1.69687E+15,1,102.140573,-31.6875,920250000,5.694136685,35.70292008,35.56825512,3604338.009,0.001995262,0.325772842
5346,102160175,1.69687E+15,-37,e280116060000209e445ba0a,117,2260,1,1,36,1,0,1,1.69687E+15,1,102.160175,7.3125,920250000,3.466796581,15.70292008,15.56825512,36043.38009,0.199526231,0.325772842
5347,102177029,1.69687E+15,-53,e280116060000209e4454c2a,-859,3204,1,1,37,1,0,1,1.69687E+15,1,102.177029,-53.6875,920750000,4.914874444,31.70273721,31.57769117,1438033.877,0.005011872,0.325595936
5348,102189536,1.69687E+15,-37,e280116060000209e445ba0a,-351,1836,1,1,37,1,0,1,1.69687E+15,1,102.189536,-21.9375,920750000,2.816388727,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5349,102210260,1.69687E+15,-37,e280116060000209e445ba0a,0,1824,1,1,37,1,0,1,1.69687E+15,1,102.21026,0,920750000,2.797980957,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5350,102230540,1.69687E+15,-37,e280116060000209e445ba0a,-78,1816,1,1,37,1,0,1,1.69687E+15,1,102.23054,-4.875,920750000,2.785709111,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5351,102242542,1.69687E+15,-37,e280116060000209e445ba0a,0,1848,1,1,37,1,0,1,1.69687E+15,1,102.242542,0,920750000,2.834796496,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5352,102255093,1.69687E+15,-53,e280116060000209e4454c2a,-39,3152,1,1,37,1,0,1,1.69687E+15,1,102.255093,-2.4375,920750000,4.835107443,31.70273721,31.57769117,1438033.877,0.005011872,0.325595936
5353,102267797,1.69687E+15,-37,e280116060000209e445ba0a,429,1780,1,1,37,1,0,1,1.69687E+15,1,102.267797,26.8125,920750000,2.730485802,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5354,102290249,1.69687E+15,-37,e280116060000209e445ba0a,0,1848,1,1,37,1,0,1,1.69687E+15,1,102.290249,0,920750000,2.834796496,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5355,102310380,1.69687E+15,-37,e280116060000209e445ba0a,-156,1852,1,1,37,1,0,1,1.69687E+15,1,102.31038,-9.75,920750000,2.840932419,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5356,102323436,1.69687E+15,-37,e280116060000209e445ba0a,-117,1836,1,1,37,1,0,1,1.69687E+15,1,102.323436,-7.3125,920750000,2.816388727,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5357,102337141,1.69687E+15,-37,e280116060000209e445ba0a,195,1824,1,1,37,1,0,1,1.69687E+15,1,102.337141,12.1875,920750000,2.797980957,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5358,102360253,1.69687E+15,-37,e280116060000209e445ba0a,0,1812,1,1,37,1,0,1,1.69687E+15,1,102.360253,0,920750000,2.779573188,15.70273721,15.57769117,36121.77784,0.199526231,0.325595936
5359,102373492,1.69687E+15,-38,e280116060000209e445ba0a,-39,128,1,1,38,1,0,1,1.69687E+15,1,102.373492,-2.4375,921250000,0.196349541,16.70254921,16.58712211,45573.48189,0.158489319,0.325419222
5360,102400435,1.69687E+15,-38,e280116060000209e445ba0a,-39,144,1,1,38,1,0,1,1.69687E+15,1,102.400435,-2.4375,921250000,0.220893233,16.70254921,16.58712211,45573.48189,0.158489319,0.325419222
