id,absolute_timestamp,relative_timestamp,interrogator_timestamp,freeform,rssi,epc96,doppler,phase,antenna,rospecid,channelindex,tagseencount,accessspecid,inventoryparameterspecid,lastseentimestamp,antennastate,time (seconds),doppler (),interrogation frequency (Hz),phase (radians),prxval (),prx deoscillated moving parts (),prx moving parts (),prx linear (),wavelength ()
3092,10/9/2023 16:11,59382570,1696868715557191,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -156, ""phase"": 2076, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 28, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715557191, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,-156,2076,1,1,28,1,0,1,1696868715557191,3,59.38257,-9.75,916250000,3.184544116,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
3093,10/9/2023 16:11,59410524,1696868715585145,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": 195, ""phase"": 3568, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 28, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715585145, ""antennastate"": ""3""}",-54,e280116060000209e4454c2a,195,3568,1,1,28,1,0,1,1696868715585145,3,59.410524,12.1875,916250000,5.473243451,32.70419794,32.49258158,1775244.426,0.003981072,0.327195043
3094,10/9/2023 16:11,59423263,1696868715597884,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": -429, ""phase"": 3496, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 28, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715597884, ""antennastate"": ""3""}",-54,e280116060000209e4454c2a,-429,3496,1,1,28,1,0,1,1696868715597884,3,59.423263,-26.8125,916250000,5.362796834,32.70419794,32.49258158,1775244.426,0.003981072,0.327195043
3095,10/9/2023 16:11,59450278,1696868715624899,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": 1210, ""phase"": 3464, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 28, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715624899, ""antennastate"": ""3""}",-54,e280116060000209e4454c2a,1210,3464,1,1,28,1,0,1,1696868715624899,3,59.450278,75.625,916250000,5.313709449,32.70419794,32.49258158,1775244.426,0.003981072,0.327195043
3096,10/9/2023 16:11,59463074,1696868715637695,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 312, ""phase"": 2072, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 28, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715637695, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,312,2072,1,1,28,1,0,1,1696868715637695,3,59.463074,19.5,916250000,3.178408192,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
3097,10/9/2023 16:11,59490511,1696868715665132,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -78, ""phase"": 2096, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 28, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715665132, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,-78,2096,1,1,28,1,0,1,1696868715665132,3,59.490511,-4.875,916250000,3.215223731,16.70419794,16.49258158,44592.12387,0.158489319,0.327195043
3098,10/9/2023 16:11,59508905,1696868715683526,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": 78, ""phase"": 992, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715683526, ""antennastate"": ""3""}",-54,e280116060000209e4454c2a,78,992,1,1,29,1,0,1,1696868715683526,3,59.508905,4.875,916750000,1.521708942,32.70405626,32.50205882,1779122.621,0.003981072,0.327016589
3099,10/9/2023 16:11,59521675,1696868715696296,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 0, ""phase"": 3500, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715696296, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,0,3500,1,1,29,1,0,1,1696868715696296,3,59.521675,0,916750000,5.368932758,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
3100,10/9/2023 16:11,59534073,1696868715708694,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 156, ""phase"": 3504, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715708694, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,156,3504,1,1,29,1,0,1,1696868715708694,3,59.534073,9.75,916750000,5.375068681,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
3101,10/9/2023 16:11,59560598,1696868715735219,"{""rssi"": -52, ""epc96"": ""e280116060000209e4454a0a"", ""doppler"": 507, ""phase"": 1664, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715735219, ""antennastate"": ""3""}",-52,e280116060000209e4454a0a,507,1664,1,1,29,1,0,1,1696868715735219,3,59.560598,31.6875,916750000,2.552544031,30.70405626,30.50205882,1122550.485,0.006309573,0.327016589
3102,10/9/2023 16:11,59572808,1696868715747429,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -78, ""phase"": 3508, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715747429, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,-78,3508,1,1,29,1,0,1,1696868715747429,3,59.572808,-4.875,916750000,5.381204604,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
3103,10/9/2023 16:11,59600238,1696868715774859,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 39, ""phase"": 3508, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715774859, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,39,3508,1,1,29,1,0,1,1696868715774859,3,59.600238,2.4375,916750000,5.381204604,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
3104,10/9/2023 16:11,59620518,1696868715795139,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -195, ""phase"": 3532, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715795139, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,-195,3532,1,1,29,1,0,1,1696868715795139,3,59.620518,-12.1875,916750000,5.418020143,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
3105,10/9/2023 16:11,59640650,1696868715815271,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 39, ""phase"": 3508, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715815271, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,39,3508,1,1,29,1,0,1,1696868715815271,3,59.64065,2.4375,916750000,5.381204604,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
3106,10/9/2023 16:11,59660082,1696868715834703,"{""rssi"": -52, ""epc96"": ""e280116060000209e4454a0a"", ""doppler"": 449, ""phase"": 1728, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715834703, ""antennastate"": ""3""}",-52,e280116060000209e4454a0a,449,1728,1,1,29,1,0,1,1696868715834703,3,59.660082,28.0625,916750000,2.650718801,30.70405626,30.50205882,1122550.485,0.006309573,0.327016589
3107,10/9/2023 16:11,59680290,1696868715854911,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 195, ""phase"": 3496, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715854911, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,195,3496,1,1,29,1,0,1,1696868715854911,3,59.68029,12.1875,916750000,5.362796834,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
3108,10/9/2023 16:11,59695410,1696868715870031,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -195, ""phase"": 3520, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 29, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715870031, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,-195,3520,1,1,29,1,0,1,1696868715870031,3,59.69541,-12.1875,916750000,5.399612373,16.70405626,16.50205882,44689.53972,0.158489319,0.327016589
3109,10/9/2023 16:11,59720588,1696868715895209,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 156, ""phase"": 320, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715895209, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,156,320,1,1,30,1,0,1,1696868715895209,3,59.720588,9.75,917250000,0.490873852,15.7039094,15.51153089,35575.67008,0.199526231,0.32683833
3110,10/9/2023 16:11,59740493,1696868715915114,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 390, ""phase"": 308, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715915114, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,390,308,1,1,30,1,0,1,1696868715915114,3,59.740493,24.375,917250000,0.472466083,15.7039094,15.51153089,35575.67008,0.199526231,0.32683833
3111,10/9/2023 16:11,59760216,1696868715934837,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -195, ""phase"": 332, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715934837, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,-195,332,1,1,30,1,0,1,1696868715934837,3,59.760216,-12.1875,917250000,0.509281622,16.7039094,16.51153089,44787.1151,0.158489319,0.32683833
3112,10/9/2023 16:11,59780252,1696868715954873,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 390, ""phase"": 296, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715954873, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,390,296,1,1,30,1,0,1,1696868715954873,3,59.780252,24.375,917250000,0.454058313,15.7039094,15.51153089,35575.67008,0.199526231,0.32683833
3113,10/9/2023 16:11,59792877,1696868715967498,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 78, ""phase"": 304, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715967498, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,78,304,1,1,30,1,0,1,1696868715967498,3,59.792877,4.875,917250000,0.46633016,15.7039094,15.51153089,35575.67008,0.199526231,0.32683833
3114,10/9/2023 16:11,59820217,1696868715994838,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 195, ""phase"": 296, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868715994838, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,195,296,1,1,30,1,0,1,1696868715994838,3,59.820217,12.1875,917250000,0.454058313,15.7039094,15.51153089,35575.67008,0.199526231,0.32683833
3115,10/9/2023 16:11,59833026,1696868716007647,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": -703, ""phase"": 1380, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716007647, ""antennastate"": ""3""}",-54,e280116060000209e4454c2a,-703,1380,1,1,30,1,0,1,1696868716007647,3,59.833026,-43.9375,917250000,2.116893487,32.7039094,32.51153089,1783007.167,0.003981072,0.32683833
3116,10/9/2023 16:11,59860141,1696868716034762,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 585, ""phase"": 304, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716034762, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,585,304,1,1,30,1,0,1,1696868716034762,3,59.860141,36.5625,917250000,0.46633016,15.7039094,15.51153089,35575.67008,0.199526231,0.32683833
3117,10/9/2023 16:11,59880599,1696868716055220,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 664, ""phase"": 300, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716055220, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,664,300,1,1,30,1,0,1,1696868716055220,3,59.880599,41.5,917250000,0.460194236,15.7039094,15.51153089,35575.67008,0.199526231,0.32683833
3118,10/9/2023 16:11,59893717,1696868716068338,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": -898, ""phase"": 1492, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716068338, ""antennastate"": ""3""}",-54,e280116060000209e4454c2a,-898,1492,1,1,30,1,0,1,1696868716068338,3,59.893717,-56.125,917250000,2.288699336,32.7039094,32.51153089,1783007.167,0.003981072,0.32683833
3119,10/9/2023 16:11,59905943,1696868716080564,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 234, ""phase"": 336, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 30, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716080564, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,234,336,1,1,30,1,0,1,1696868716080564,3,59.905943,14.625,917250000,0.515417545,15.7039094,15.51153089,35575.67008,0.199526231,0.32683833
3120,10/9/2023 16:11,59925565,1696868716100186,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 39, ""phase"": 748, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716100186, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,39,748,1,1,31,1,0,1,1696868716100186,3,59.925565,2.4375,917750000,1.147417629,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3121,10/9/2023 16:11,59938764,1696868716113385,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -39, ""phase"": 732, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716113385, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,-39,732,1,1,31,1,0,1,1696868716113385,3,59.938764,-2.4375,917750000,1.122873937,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3122,10/9/2023 16:11,59953703,1696868716128324,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 312, ""phase"": 708, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716128324, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,312,708,1,1,31,1,0,1,1696868716128324,3,59.953703,19.5,917750000,1.086058398,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3123,10/9/2023 16:11,59981736,1696868716156357,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 742, ""phase"": 720, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716156357, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,742,720,1,1,31,1,0,1,1696868716156357,3,59.981736,46.375,917750000,1.104466167,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3124,10/9/2023 16:11,60004330,1696868716178951,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 468, ""phase"": 732, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716178951, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,468,732,1,1,31,1,0,1,1696868716178951,3,60.00433,29.25,917750000,1.122873937,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3125,10/9/2023 16:11,60031903,1696868716206524,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -312, ""phase"": 752, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716206524, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,-312,752,1,1,31,1,0,1,1696868716206524,3,60.031903,-19.5,917750000,1.153553552,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3126,10/9/2023 16:11,60050114,1696868716224735,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 195, ""phase"": 716, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716224735, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,195,716,1,1,31,1,0,1,1696868716224735,3,60.050114,12.1875,917750000,1.098330244,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3127,10/9/2023 16:11,60071475,1696868716246096,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 39, ""phase"": 732, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716246096, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,39,732,1,1,31,1,0,1,1696868716246096,3,60.071475,2.4375,917750000,1.122873937,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3128,10/9/2023 16:11,60091673,1696868716266294,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -78, ""phase"": 716, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716266294, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,-78,716,1,1,31,1,0,1,1696868716266294,3,60.091673,-4.875,917750000,1.098330244,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3129,10/9/2023 16:11,60107639,1696868716282260,"{""rssi"": -37, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 468, ""phase"": 724, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 31, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716282260, ""antennastate"": ""3""}",-37,e280116060000209e445ba0a,468,724,1,1,31,1,0,1,1696868716282260,3,60.107639,29.25,917750000,1.11060209,15.70375739,15.5209978,35653.30381,0.199526231,0.326660265
3130,10/9/2023 16:11,60127538,1696868716302159,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 625, ""phase"": 4012, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716302159, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,625,4012,1,1,32,1,0,1,1696868716302159,3,60.127538,39.0625,918250000,6.154330921,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
3131,10/9/2023 16:11,60141819,1696868716316440,"{""rssi"": -55, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": -78, ""phase"": 1856, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716316440, ""antennastate"": ""3""}",-55,e280116060000209e4454c2a,-78,1856,1,1,32,1,0,1,1696868716316440,3,60.141819,-4.875,918250000,2.847068342,33.70360021,33.53045955,2254477.759,0.003162278,0.326482394
3132,10/9/2023 16:11,60155928,1696868716330549,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 234, ""phase"": 4032, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716330549, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,234,4032,1,1,32,1,0,1,1696868716330549,3,60.155928,14.625,918250000,6.185010537,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
3133,10/9/2023 16:11,60169335,1696868716343956,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 195, ""phase"": 4052, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716343956, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,195,4052,1,1,32,1,0,1,1696868716343956,3,60.169335,12.1875,918250000,6.215690153,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
3134,10/9/2023 16:11,60182628,1696868716357249,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": -273, ""phase"": 4056, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716357249, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,-273,4056,1,1,32,1,0,1,1696868716357249,3,60.182628,-17.0625,918250000,6.221826076,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
3135,10/9/2023 16:11,60195005,1696868716369626,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 234, ""phase"": 4024, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716369626, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,234,4024,1,1,32,1,0,1,1696868716369626,3,60.195005,14.625,918250000,6.17273869,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
3136,10/9/2023 16:11,60220257,1696868716394878,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 156, ""phase"": 4024, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716394878, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,156,4024,1,1,32,1,0,1,1696868716394878,3,60.220257,9.75,918250000,6.17273869,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
3137,10/9/2023 16:11,60242117,1696868716416738,"{""rssi"": -56, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": -273, ""phase"": 1928, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716416738, ""antennastate"": ""3""}",-56,e280116060000209e4454c2a,-273,1928,1,1,32,1,0,1,1696868716416738,3,60.242117,-17.0625,918250000,2.957514959,34.70360021,34.53045955,2838219.341,0.002511886,0.326482394
3138,10/9/2023 16:11,60254797,1696868716429418,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 195, ""phase"": 4028, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716429418, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,195,4028,1,1,32,1,0,1,1696868716429418,3,60.254797,12.1875,918250000,6.178874614,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
3139,10/9/2023 16:11,60280319,1696868716454940,"{""rssi"": -38, ""epc96"": ""e280116060000209e445ba0a"", ""doppler"": 273, ""phase"": 4040, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716454940, ""antennastate"": ""3""}",-38,e280116060000209e445ba0a,273,4040,1,1,32,1,0,1,1696868716454940,3,60.280319,17.0625,918250000,6.197282383,16.70360021,16.53045955,44982.74512,0.158489319,0.326482394
3140,10/9/2023 16:11,60300333,1696868716474954,"{""rssi"": -54, ""epc96"": ""e280116060000209e4454c2a"", ""doppler"": 1210, ""phase"": 1876, ""antenna"": 1, ""rospecid"": 1, ""channelindex"": 32, ""tagseencount"": 1, ""accessspecid"": 0, ""inventoryparameterspecid"": 1, ""lastseentimestamp"": 1696868716474954, ""antennastate"": ""3""}",-54,e280116060000209e4454c2a,1210,1876,1,1,32,1,0,1,1696868716474954,3,60.300333,75.625,918250000,2.877747958,32.70360021,32.53045955,1790795.339,0.003981072,0.326482394
