relativetimestamp,antennastate,prxetc,phaserads,x,y,epc96
54873319,3,16.70599614,5.448699759,0,1,e280116060000209e445ba0a
54900518,3,16.70599614,5.454835682,0,1,e280116060000209e445ba0a
54920366,3,16.70599614,5.448699759,0,1,e280116060000209e445ba0a
54940178,3,16.70599614,5.436427912,0,1,e280116060000209e445ba0a
54952556,3,34.70599614,2.006446871,1,0,e280116060000209e4454c2a
54986101,3,15.70596958,1.644427405,0,1,e280116060000209e445ba0a
55010277,3,15.70596958,1.638291481,0,1,e280116060000209e445ba0a
55030454,3,15.70596958,1.705786636,0,1,e280116060000209e445ba0a
55044092,3,15.70596958,1.67510702,0,1,e280116060000209e445ba0a
55071732,3,15.70596958,1.724194406,0,1,e280116060000209e445ba0a
55101724,3,15.70596958,1.644427405,0,1,e280116060000209e445ba0a
55131506,3,15.70596958,1.730330329,0,1,e280116060000209e445ba0a
55161814,3,15.70596958,1.681242944,0,1,e280116060000209e445ba0a
55176720,3,15.70596958,1.681242944,0,1,e280116060000209e445ba0a
55202756,3,15.70593773,2.098485718,0,1,e280116060000209e445ba0a
55231655,3,15.70593773,2.184388642,0,1,e280116060000209e445ba0a
55261558,3,15.70593773,2.135301257,0,1,e280116060000209e445ba0a
55292045,3,15.70593773,2.135301257,0,1,e280116060000209e445ba0a
55331901,3,15.70593773,2.110757564,0,1,e280116060000209e445ba0a
55346338,3,15.70593773,2.116893487,0,1,e280116060000209e445ba0a
55365199,3,15.70593773,2.12302941,0,1,e280116060000209e445ba0a
55391518,3,15.70593773,2.080077948,0,1,e280116060000209e445ba0a
55413137,3,15.70590059,0.975611781,0,1,e280116060000209e445ba0a
55440421,3,15.70590059,0.963339935,0,1,e280116060000209e445ba0a
55460444,3,15.70590059,0.987883627,0,1,e280116060000209e445ba0a
55472476,3,15.70590059,1.049242859,0,1,e280116060000209e445ba0a
55500606,3,15.70590059,0.987883627,0,1,e280116060000209e445ba0a
55520236,3,15.70590059,1.01242732,0,1,e280116060000209e445ba0a
55540263,3,15.70590059,0.963339935,0,1,e280116060000209e445ba0a
55560173,3,15.70590059,1.049242859,0,1,e280116060000209e445ba0a
55573450,3,15.70590059,1.024699166,0,1,e280116060000209e445ba0a
55600017,3,15.70590059,0.963339935,0,1,e280116060000209e445ba0a
55617976,3,16.70585817,3.982214125,0,1,e280116060000209e445ba0a
55640051,3,32.70585817,0.343611696,1,0,e280116060000209e4454c2a
55660199,3,16.70585817,3.988350049,0,1,e280116060000209e445ba0a
55673193,3,16.70585817,3.969942279,0,1,e280116060000209e445ba0a
55685705,3,32.70585817,4.558990902,1,1,e280116060000209e445f01a
55710442,3,16.70585817,3.982214125,0,1,e280116060000209e445ba0a
55722603,3,31.70585817,4.651029749,1,1,e280116060000209e445f01a
55734865,3,16.70585817,3.969942279,0,1,e280116060000209e445ba0a
55760091,3,16.70585817,3.963806356,0,1,e280116060000209e445ba0a
55772819,3,16.70585817,3.963806356,0,1,e280116060000209e445ba0a
55806241,3,15.70581048,2.294835259,0,1,e280116060000209e445ba0a
55830584,3,15.70581048,2.288699336,0,1,e280116060000209e445ba0a
55850089,3,15.70581048,2.300971182,0,1,e280116060000209e445ba0a
55870114,3,15.70581048,2.233476027,0,1,e280116060000209e445ba0a
55890120,3,15.70581048,2.307107105,0,1,e280116060000209e445ba0a
55903450,3,15.70581048,2.270291566,0,1,e280116060000209e445ba0a
55940118,3,15.70581048,2.282563412,0,1,e280116060000209e445ba0a
55960228,3,15.70581048,2.251883797,0,1,e280116060000209e445ba0a
55980649,3,15.70581048,2.23961195,0,1,e280116060000209e445ba0a
56000060,3,15.70581048,2.25801972,0,1,e280116060000209e445ba0a
56019669,3,16.70575751,4.82897152,0,1,e280116060000209e445ba0a
56050072,3,30.70575751,1.859184715,0,0,e280116060000209e4454a0a
56063528,3,16.70575751,4.822835597,0,1,e280116060000209e445ba0a
56075457,3,30.70575751,1.871456561,0,0,e280116060000209e4454a0a
56100067,3,16.70575751,4.816699674,0,1,e280116060000209e445ba0a
56120334,3,33.70575751,1.12900986,1,0,e280116060000209e4454c2a
56132999,3,32.70575751,5.614369684,1,1,e280116060000209e445f01a
56160549,3,16.70575751,4.822835597,0,1,e280116060000209e445ba0a
56172693,3,16.70575751,4.82897152,0,1,e280116060000209e445ba0a
56185113,3,33.70575751,5.52846676,1,1,e280116060000209e445f01a
56198614,3,32.70575751,5.749359993,1,1,e280116060000209e445f01a
56223434,3,15.70569928,1.368310863,0,1,e280116060000209e445ba0a
56251515,3,15.70569928,1.356039016,0,1,e280116060000209e445ba0a
56283057,3,15.70569928,1.331495324,0,1,e280116060000209e445ba0a
56313913,3,15.70569928,1.36217494,0,1,e280116060000209e445ba0a
56342581,3,15.70569928,1.386718632,0,1,e280116060000209e445ba0a
56372910,3,15.70569928,1.417398248,0,1,e280116060000209e445ba0a
56385917,3,15.70569928,1.448077864,0,1,e280116060000209e445ba0a
56410255,3,15.70569928,1.417398248,0,1,e280116060000209e445ba0a
56431670,3,32.70563578,0.294524311,0,0,e280116060000209e4454a0a
56444645,3,16.70563578,3.865631585,0,1,e280116060000209e445ba0a
56456973,3,31.70563578,4.773748212,1,1,e280116060000209e445f01a
56469296,3,31.70563578,4.73079675,1,1,e280116060000209e445f01a
56490243,3,32.70563578,4.779884135,1,1,e280116060000209e445f01a
56503483,3,16.70563578,3.847223816,0,1,e280116060000209e445ba0a
56530475,3,31.70563578,4.779884135,1,1,e280116060000209e445f01a
56550317,3,16.70563578,3.841087893,0,1,e280116060000209e445ba0a
56570518,3,31.70563578,4.485359824,1,1,e280116060000209e445f01a
56590303,3,32.70563578,4.84737929,1,1,e280116060000209e445f01a
56610134,3,32.70563578,5.933437688,1,0,e280116060000209e4454c2a
56623772,3,16.70556704,3.564971351,0,1,e280116060000209e445ba0a
56636121,3,33.70556704,6.000932842,0,0,e280116060000209e4454a0a
56648243,3,31.70556704,4.595806441,1,1,e280116060000209e445f01a
56660495,3,15.70556704,3.571107274,0,1,e280116060000209e445ba0a
56673131,3,32.70556704,5.902758072,1,0,e280116060000209e4454c2a
56685428,3,16.70556704,3.564971351,0,1,e280116060000209e445ba0a
56710571,3,32.70556704,5.951845457,1,0,e280116060000209e4454c2a
56730088,3,15.70556704,3.583379121,0,1,e280116060000209e445ba0a
56742826,3,33.70556704,5.602097837,1,0,e280116060000209e4454c2a
56770252,3,32.70556704,6.252505691,0,0,e280116060000209e4454a0a
56790269,3,15.70556704,3.552699505,0,1,e280116060000209e445ba0a
56810315,3,15.70556704,3.577243197,0,1,e280116060000209e445ba0a
56830501,3,16.70549305,5.583690068,0,1,e280116060000209e445ba0a
56850358,3,34.70549305,0.067495155,1,1,e280116060000209e445f01a
56863642,3,16.70549305,5.583690068,0,1,e280116060000209e445ba0a
56890800,3,31.70549305,3.166136346,0,0,e280116060000209e4454a0a
56910317,3,16.70549305,5.577554145,0,1,e280116060000209e445ba0a
56922820,3,31.70549305,2.93910719,0,0,e280116060000209e4454a0a
56935529,3,16.70549305,5.614369684,0,1,e280116060000209e445ba0a
56960279,3,33.70549305,6.123651305,1,1,e280116060000209e445f01a
56972656,3,16.70549305,5.571418222,0,1,e280116060000209e445ba0a
57000318,3,33.70549305,6.025476535,1,1,e280116060000209e445f01a
57020626,3,16.70549305,5.589825991,0,1,e280116060000209e445ba0a
57040378,3,16.70541381,0.398835005,0,1,e280116060000209e445ba0a
57052776,3,16.70541381,0.411106851,0,1,e280116060000209e445ba0a
57065588,3,16.70541381,0.398835005,0,1,e280116060000209e445ba0a
57078383,3,16.70541381,0.386563159,0,1,e280116060000209e445ba0a
57100503,3,16.70541381,0.355883543,0,1,e280116060000209e445ba0a
57120118,3,16.70541381,0.429514621,0,1,e280116060000209e445ba0a
57132862,3,16.70541381,0.417242774,0,1,e280116060000209e445ba0a
57160304,3,16.70541381,0.355883543,0,1,e280116060000209e445ba0a
57180331,3,16.70541381,0.386563159,0,1,e280116060000209e445ba0a
57200228,3,16.70541381,0.362019466,0,1,e280116060000209e445ba0a
57212725,3,16.70541381,0.362019466,0,1,e280116060000209e445ba0a
57240383,3,16.70532935,0.018407769,0,1,e280116060000209e445ba0a
57253674,3,34.70532935,0.171805848,1,1,e280116060000209e445f01a
57280104,3,32.70532935,3.71836943,0,0,e280116060000209e4454a0a
57300233,3,16.70532935,0.049087385,0,1,e280116060000209e445ba0a
57320269,3,34.70532935,0.049087385,1,1,e280116060000209e445f01a
57340998,3,31.70532935,3.767456815,0,0,e280116060000209e4454a0a
57354097,3,16.70532935,0.042951462,0,1,e280116060000209e445ba0a
57366510,3,16.70532935,0,0,1,e280116060000209e445ba0a
57378436,3,34.70532935,0.128854386,1,1,e280116060000209e445f01a
57400363,3,16.70532935,6.277049384,0,1,e280116060000209e445ba0a
57413036,3,16.70532935,6.270913461,0,1,e280116060000209e445ba0a
57446170,3,31.70523965,5.037592907,1,1,e280116060000209e445f01a
57470538,3,16.70523965,4.227651051,0,1,e280116060000209e445ba0a
57490049,3,16.70523965,4.215379205,0,1,e280116060000209e445ba0a
57510171,3,31.70523965,0.724038932,0,0,e280116060000209e4454a0a
57530210,3,16.70523965,4.239922898,0,1,e280116060000209e445ba0a
57550219,3,16.70523965,4.209243282,0,1,e280116060000209e445ba0a
57570140,3,33.70523965,0.938796242,0,0,e280116060000209e4454a0a
57583390,3,30.70523965,4.896466675,1,1,e280116060000209e445f01a
57596027,3,16.70523965,4.215379205,0,1,e280116060000209e445ba0a
57630106,3,31.70523965,5.025321061,1,1,e280116060000209e445f01a
57650733,3,34.70514472,1.270136092,1,0,e280116060000209e4454c2a
57686226,3,16.70514472,0.147262156,0,1,e280116060000209e445ba0a
57704812,3,16.70514472,0.196349541,0,1,e280116060000209e445ba0a
57721934,3,16.70514472,0.153398079,0,1,e280116060000209e445ba0a
57756222,3,33.70514472,1.423534171,1,0,e280116060000209e4454c2a
57768371,3,16.70514472,0.159534002,0,1,e280116060000209e445ba0a
57790197,3,16.70514472,0.147262156,0,1,e280116060000209e445ba0a
57810511,3,16.70514472,0.165669925,0,1,e280116060000209e445ba0a
57830243,3,16.70514472,0.159534002,0,1,e280116060000209e445ba0a
57853102,3,16.70504458,3.706097584,0,1,e280116060000209e445ba0a
57880592,3,16.70504458,3.675417968,0,1,e280116060000209e445ba0a
57894808,3,31.70504458,4.509903516,1,1,e280116060000209e445f01a
57906728,3,16.70504458,3.687689814,0,1,e280116060000209e445ba0a
57930352,3,32.70504458,4.374913207,1,1,e280116060000209e445f01a
57950287,3,16.70504458,3.69996166,0,1,e280116060000209e445ba0a
57970091,3,16.70504458,3.681553891,0,1,e280116060000209e445ba0a
57990334,3,16.70504458,3.687689814,0,1,e280116060000209e445ba0a
58002997,3,16.70504458,3.712233507,0,1,e280116060000209e445ba0a
58030161,3,16.70504458,3.71836943,0,1,e280116060000209e445ba0a
58056280,3,16.70493923,0.325203927,0,1,e280116060000209e445ba0a
58068633,3,34.70493923,0.196349541,1,1,e280116060000209e445f01a
58081236,3,16.70493923,0.33133985,0,1,e280116060000209e445ba0a
58100188,3,15.70493923,0.325203927,0,1,e280116060000209e445ba0a
58113368,3,34.70493923,0.067495155,1,1,e280116060000209e445f01a
58140089,3,16.70493923,0.355883543,0,1,e280116060000209e445ba0a
58160321,3,31.70493923,3.939262663,0,0,e280116060000209e4454a0a
58173230,3,16.70493923,0.325203927,0,1,e280116060000209e445ba0a
58185638,3,16.70493923,0.34974762,0,1,e280116060000209e445ba0a
58198061,3,16.70493923,0.362019466,0,1,e280116060000209e445ba0a
58210449,3,15.70493923,0.380427235,0,1,e280116060000209e445ba0a
58222957,3,34.70493923,0.429514621,1,1,e280116060000209e445f01a
58255985,3,16.70482866,0.306796158,0,1,e280116060000209e445ba0a
58280546,3,15.70482866,0.251572849,0,1,e280116060000209e445ba0a
58292970,3,15.70482866,0.282252465,0,1,e280116060000209e445ba0a
58320121,3,16.70482866,0.220893233,0,1,e280116060000209e445ba0a
58341126,3,32.70482866,1.840776945,1,0,e280116060000209e4454c2a
58353242,3,16.70482866,0.306796158,0,1,e280116060000209e445ba0a
58380350,3,16.70482866,0.300660234,0,1,e280116060000209e445ba0a
58393350,3,32.70482866,1.687378867,1,0,e280116060000209e4454c2a
58405679,3,16.70482866,0.239301003,0,1,e280116060000209e445ba0a
58430010,3,15.70482866,0.245436926,0,1,e280116060000209e445ba0a
58450117,3,16.70482866,0.306796158,0,1,e280116060000209e445ba0a
58469210,3,15.7047129,0.840621472,0,1,e280116060000209e445ba0a
58501528,3,15.7047129,0.859029241,0,1,e280116060000209e445ba0a
58531802,3,15.7047129,0.822213702,0,1,e280116060000209e445ba0a
58561603,3,15.7047129,0.846757395,0,1,e280116060000209e445ba0a
58591763,3,16.7047129,0.859029241,0,1,e280116060000209e445ba0a
58621543,3,16.7047129,0.865165164,0,1,e280116060000209e445ba0a
58645465,3,16.7047129,0.889708857,0,1,e280116060000209e445ba0a
58681938,3,16.70459194,0.601320469,0,1,e280116060000209e445ba0a
58711222,3,16.70459194,0.601320469,0,1,e280116060000209e445ba0a
58725051,3,16.70459194,0.644271931,0,1,e280116060000209e445ba0a
58752038,3,16.70459194,0.607456392,0,1,e280116060000209e445ba0a
58765288,3,16.70459194,0.613592315,0,1,e280116060000209e445ba0a
58781001,3,16.70459194,0.570640853,0,1,e280116060000209e445ba0a
58811612,3,16.70459194,0.601320469,0,1,e280116060000209e445ba0a
58826340,3,15.70459194,0.570640853,0,1,e280116060000209e445ba0a
58851295,3,16.70459194,0.656543777,0,1,e280116060000209e445ba0a
58883349,3,15.70446579,1.491029326,0,1,e280116060000209e445ba0a
58911751,3,15.70446579,1.503301172,0,1,e280116060000209e445ba0a
58941746,3,15.70446579,1.509437095,0,1,e280116060000209e445ba0a
58957881,3,15.70446579,1.509437095,0,1,e280116060000209e445ba0a
58981779,3,15.70446579,1.552388557,0,1,e280116060000209e445ba0a
58996371,3,15.70446579,1.583068173,0,1,e280116060000209e445ba0a
59031521,3,15.70446579,1.491029326,0,1,e280116060000209e445ba0a
59045558,3,15.70446579,1.564660404,0,1,e280116060000209e445ba0a
59087444,3,16.70433446,5.84139884,0,1,e280116060000209e445ba0a
59110069,3,31.70433446,3.325670348,0,0,e280116060000209e4454a0a
59130080,3,33.70433446,0.049087385,1,1,e280116060000209e445f01a
59143267,3,34.70433446,2.638446955,1,0,e280116060000209e4454c2a
59170161,3,16.70433446,5.872078456,0,1,e280116060000209e445ba0a
59182811,3,16.70433446,5.85980661,0,1,e280116060000209e445ba0a
59195090,3,31.70433446,3.141592654,0,0,e280116060000209e4454a0a
59220502,3,16.70433446,5.878214379,0,1,e280116060000209e445ba0a
59232866,3,16.70433446,5.872078456,0,1,e280116060000209e445ba0a
59244948,3,33.70433446,0.33133985,1,1,e280116060000209e445f01a
59257360,3,16.70433446,5.853670687,0,1,e280116060000209e445ba0a
59280460,3,34.70433446,0.079767001,1,1,e280116060000209e445f01a
59300107,3,16.70419794,3.160000423,0,1,e280116060000209e445ba0a
59312807,3,32.70419794,5.313709449,1,0,e280116060000209e4454c2a
59325218,3,16.70419794,3.172272269,0,1,e280116060000209e445ba0a
59350043,3,31.70419794,5.080544369,1,0,e280116060000209e4454c2a
59370171,3,16.70419794,3.190680039,0,1,e280116060000209e445ba0a
59382570,3,16.70419794,3.184544116,0,1,e280116060000209e445ba0a
59410524,3,32.70419794,5.473243451,1,0,e280116060000209e4454c2a
59423263,3,32.70419794,5.362796834,1,0,e280116060000209e4454c2a
59450278,3,32.70419794,5.313709449,1,0,e280116060000209e4454c2a
59463074,3,16.70419794,3.178408192,0,1,e280116060000209e445ba0a
59490511,3,16.70419794,3.215223731,0,1,e280116060000209e445ba0a
59508905,3,32.70405626,1.521708942,1,0,e280116060000209e4454c2a
59521675,3,16.70405626,5.368932758,0,1,e280116060000209e445ba0a
59534073,3,16.70405626,5.375068681,0,1,e280116060000209e445ba0a
59560598,3,30.70405626,2.552544031,0,0,e280116060000209e4454a0a
59572808,3,16.70405626,5.381204604,0,1,e280116060000209e445ba0a
59600238,3,16.70405626,5.381204604,0,1,e280116060000209e445ba0a
59620518,3,16.70405626,5.418020143,0,1,e280116060000209e445ba0a
59640650,3,16.70405626,5.381204604,0,1,e280116060000209e445ba0a
59660082,3,30.70405626,2.650718801,0,0,e280116060000209e4454a0a
59680290,3,16.70405626,5.362796834,0,1,e280116060000209e445ba0a
59695410,3,16.70405626,5.399612373,0,1,e280116060000209e445ba0a
59720588,3,15.7039094,0.490873852,0,1,e280116060000209e445ba0a
59740493,3,15.7039094,0.472466083,0,1,e280116060000209e445ba0a
59760216,3,16.7039094,0.509281622,0,1,e280116060000209e445ba0a
59780252,3,15.7039094,0.454058313,0,1,e280116060000209e445ba0a
59792877,3,15.7039094,0.46633016,0,1,e280116060000209e445ba0a
59820217,3,15.7039094,0.454058313,0,1,e280116060000209e445ba0a
59833026,3,32.7039094,2.116893487,1,0,e280116060000209e4454c2a
59860141,3,15.7039094,0.46633016,0,1,e280116060000209e445ba0a
59880599,3,15.7039094,0.460194236,0,1,e280116060000209e445ba0a
59893717,3,32.7039094,2.288699336,1,0,e280116060000209e4454c2a
59905943,3,15.7039094,0.515417545,0,1,e280116060000209e445ba0a
59925565,3,15.70375739,1.147417629,0,1,e280116060000209e445ba0a
59938764,3,15.70375739,1.122873937,0,1,e280116060000209e445ba0a
59953703,3,15.70375739,1.086058398,0,1,e280116060000209e445ba0a
59981736,3,15.70375739,1.104466167,0,1,e280116060000209e445ba0a
60004330,3,15.70375739,1.122873937,0,1,e280116060000209e445ba0a
60031903,3,15.70375739,1.153553552,0,1,e280116060000209e445ba0a
60050114,3,15.70375739,1.098330244,0,1,e280116060000209e445ba0a
60071475,3,15.70375739,1.122873937,0,1,e280116060000209e445ba0a
60091673,3,15.70375739,1.098330244,0,1,e280116060000209e445ba0a
60107639,3,15.70375739,1.11060209,0,1,e280116060000209e445ba0a
60127538,3,16.70360021,6.154330921,0,1,e280116060000209e445ba0a
60141819,3,33.70360021,2.847068342,1,0,e280116060000209e4454c2a
60155928,3,16.70360021,6.185010537,0,1,e280116060000209e445ba0a
60169335,3,16.70360021,6.215690153,0,1,e280116060000209e445ba0a
60182628,3,16.70360021,6.221826076,0,1,e280116060000209e445ba0a
60195005,3,16.70360021,6.17273869,0,1,e280116060000209e445ba0a
60220257,3,16.70360021,6.17273869,0,1,e280116060000209e445ba0a
60242117,3,34.70360021,2.957514959,1,0,e280116060000209e4454c2a
60254797,3,16.70360021,6.178874614,0,1,e280116060000209e445ba0a
60280319,3,16.70360021,6.197282383,0,1,e280116060000209e445ba0a
60300333,3,32.70360021,2.877747958,1,0,e280116060000209e4454c2a
60320540,3,32.70360021,3.644738352,0,0,e280116060000209e4454a0a
60339394,3,16.70343789,4.473087977,0,1,e280116060000209e445ba0a
60354033,3,33.70343789,0.730174855,1,0,e280116060000209e4454c2a
60370005,3,31.70343789,4.994641445,1,1,e280116060000209e445f01a
60382138,3,29.70343789,1.159689476,0,0,e280116060000209e4454a0a
60395017,3,32.70343789,5.197126909,1,1,e280116060000209e445f01a
60420045,3,32.70343789,0.539961237,1,0,e280116060000209e4454c2a
60440313,3,32.70343789,0.668815624,1,0,e280116060000209e4454c2a
60460334,3,32.70343789,5.246214295,1,1,e280116060000209e445f01a
60473214,3,16.70343789,4.479223901,0,1,e280116060000209e445ba0a
60486035,3,30.70343789,1.135145783,0,0,e280116060000209e4454a0a
60498252,3,16.70343789,4.466952054,0,1,e280116060000209e445ba0a
60526172,3,16.70327042,4.350369514,0,1,e280116060000209e445ba0a
60550116,3,16.70327042,4.350369514,0,1,e280116060000209e445ba0a
60570115,3,30.70327042,0.951068088,0,0,e280116060000209e4454a0a
60590253,3,16.70327042,4.356505438,0,1,e280116060000209e445ba0a
60610157,3,16.70327042,4.350369514,0,1,e280116060000209e445ba0a
60630260,3,16.70327042,4.368777284,0,1,e280116060000209e445ba0a
60650420,3,33.70327042,0.362019466,1,0,e280116060000209e4454c2a
60671550,3,32.70327042,0.724038932,1,0,e280116060000209e4454c2a
60690679,3,16.70327042,4.356505438,0,1,e280116060000209e445ba0a
60710597,3,16.70327042,4.350369514,0,1,e280116060000209e445ba0a
60730429,3,32.70309782,5.522330836,1,1,e280116060000209e445f01a
60742901,3,16.70309782,4.724660827,0,1,e280116060000209e445ba0a
60755559,3,16.70309782,4.743068596,0,1,e280116060000209e445ba0a
60780298,3,16.70309782,4.73079675,0,1,e280116060000209e445ba0a
60793067,3,16.70309782,4.736932673,0,1,e280116060000209e445ba0a
60820341,3,31.70309782,1.570796327,0,0,e280116060000209e4454a0a
60834893,3,16.70309782,4.736932673,0,1,e280116060000209e445ba0a
60868508,3,36.70309782,6.264777538,0,1,e280116060000209e445ba0a
60882931,3,16.70309782,4.736932673,0,1,e280116060000209e445ba0a
60895779,3,33.70309782,1.11060209,1,0,e280116060000209e4454c2a
60930744,3,15.70292008,3.429981042,0,1,e280116060000209e445ba0a
60950169,3,33.70292008,6.227961999,0,0,e280116060000209e4454a0a
60963697,3,34.70292008,0.024543693,0,0,e280116060000209e4454a0a
60990212,3,16.70292008,3.411573272,0,1,e280116060000209e445ba0a
61004235,3,30.70292008,4.546719055,1,1,e280116060000209e445f01a
61017526,3,30.70292008,4.325825822,1,1,e280116060000209e445f01a
61029645,3,30.70292008,4.466952054,1,1,e280116060000209e445f01a
61050172,3,31.70292008,5.681864838,1,0,e280116060000209e4454c2a
61063237,3,16.70292008,3.405437349,0,1,e280116060000209e445ba0a
61090613,3,15.70292008,3.423845119,0,1,e280116060000209e445ba0a
61110126,3,15.70292008,3.423845119,0,1,e280116060000209e445ba0a
61136679,3,15.70273721,2.791845034,0,1,e280116060000209e445ba0a
61173887,3,16.70273721,2.68753434,0,1,e280116060000209e445ba0a
61200546,3,16.70273721,2.656854725,0,1,e280116060000209e445ba0a
61220330,3,16.70273721,3.123184884,0,1,e280116060000209e445ba0a
61240645,3,31.70273721,5.184855063,1,0,e280116060000209e4454c2a
61260033,3,32.70273721,4.957825906,1,0,e280116060000209e4454c2a
61272898,3,15.70273721,2.791845034,0,1,e280116060000209e445ba0a
61285142,3,31.70273721,4.921010368,1,0,e280116060000209e4454c2a
61310297,3,15.70273721,2.761165418,0,1,e280116060000209e445ba0a
61330311,3,15.70273721,2.748893572,0,1,e280116060000209e445ba0a
61349436,3,34.70254921,3.331806271,1,0,e280116060000209e4454c2a
61370023,3,16.70254921,0.202485464,0,1,e280116060000209e445ba0a
61383739,3,32.70254921,3.939262663,0,0,e280116060000209e4454a0a
61410193,3,34.70254921,3.233631501,1,0,e280116060000209e4454c2a
61430094,3,16.70254921,0.220893233,0,1,e280116060000209e445ba0a
61450223,3,32.70254921,3.730641276,0,0,e280116060000209e4454a0a
61470136,3,16.70254921,0.184077695,0,1,e280116060000209e445ba0a
61483269,3,16.70254921,0.21475731,0,1,e280116060000209e445ba0a
61510317,3,16.70254921,0.23316508,0,1,e280116060000209e445ba0a
61530495,3,16.70254921,0.239301003,0,1,e280116060000209e445ba0a
61549362,3,34.7023561,1.668971097,1,0,e280116060000209e4454c2a
61570166,3,33.7023561,6.148194998,1,1,e280116060000209e445f01a
61590191,3,16.7023561,5.190990986,0,1,e280116060000209e445ba0a
61603689,3,30.7023561,2.454369261,0,0,e280116060000209e4454a0a
61630410,3,34.7023561,1.626019635,1,0,e280116060000209e4454c2a
61650298,3,31.7023561,2.656854725,0,0,e280116060000209e4454a0a
61670070,3,33.7023561,6.197282383,1,1,e280116060000209e445f01a
61684117,3,16.7023561,5.209398756,0,1,e280116060000209e445ba0a
61710411,3,16.7023561,5.215534679,0,1,e280116060000209e445ba0a
61730127,3,16.7023561,5.215534679,0,1,e280116060000209e445ba0a
61750191,3,16.70215788,2.448233337,0,1,e280116060000209e445ba0a
61770320,3,16.70215788,2.417553722,0,1,e280116060000209e445ba0a
61790493,3,31.70215788,4.558990902,1,0,e280116060000209e4454c2a
61802487,3,16.70215788,2.405281875,0,1,e280116060000209e445ba0a
61830557,3,15.70215788,2.448233337,0,1,e280116060000209e445ba0a
61850975,3,31.70215788,3.644738352,1,1,e280116060000209e445f01a
61870597,3,15.70215788,2.460505184,0,1,e280116060000209e445ba0a
61882510,3,15.70215788,2.454369261,0,1,e280116060000209e445ba0a
61910287,3,15.70215788,2.478912953,0,1,e280116060000209e445ba0a
61930150,3,15.70215788,2.393010029,0,1,e280116060000209e445ba0a
61942995,3,15.70215788,2.429825568,0,1,e280116060000209e445ba0a
61961381,3,31.70195456,5.688000761,1,1,e280116060000209e445f01a
61990569,3,33.70195456,6.07456392,1,1,e280116060000209e445f01a
62010252,3,30.70195456,2.221204181,0,0,e280116060000209e4454a0a
62023561,3,34.70195456,1.656699251,1,0,e280116060000209e4454c2a
62050316,3,33.70195456,5.896622149,1,1,e280116060000209e445f01a
62062707,3,32.70195456,5.74322407,1,1,e280116060000209e445f01a
62075145,3,32.70195456,6.000932842,1,1,e280116060000209e445f01a
62100550,3,16.70195456,5.074408446,0,1,e280116060000209e445ba0a
62112874,3,29.70195456,2.165980872,0,0,e280116060000209e4454a0a
62157168,3,31.70174613,4.068117049,1,1,e280116060000209e445f01a
62180431,3,16.70174613,2.890019804,0,1,e280116060000209e445ba0a
62192857,3,32.70174613,5.39347645,1,0,e280116060000209e4454c2a
62204876,3,16.70174613,2.883883881,0,1,e280116060000209e445ba0a
62229991,3,31.70174613,4.96396183,1,0,e280116060000209e4454c2a
62243013,3,16.70174613,2.926835343,0,1,e280116060000209e445ba0a
62255065,3,32.70174613,5.350524988,1,0,e280116060000209e4454c2a
62280450,3,16.70174613,2.92069942,0,1,e280116060000209e445ba0a
62300183,3,15.70174613,2.932971266,0,1,e280116060000209e445ba0a
62320089,3,16.70174613,2.908427574,0,1,e280116060000209e445ba0a
62332935,3,15.70174613,2.883883881,0,1,e280116060000209e445ba0a
62360753,3,16.70153261,3.294990732,0,1,e280116060000209e445ba0a
62374115,3,32.70153261,6.19114646,0,0,e280116060000209e4454a0a
62390084,3,33.70153261,6.062292074,0,0,e280116060000209e4454a0a
62410204,3,16.70153261,3.196815962,0,1,e280116060000209e445ba0a
62430117,3,16.70153261,3.160000423,0,1,e280116060000209e445ba0a
62449661,3,16.70153261,3.288854809,0,1,e280116060000209e445ba0a
62462356,3,31.70153261,4.331961745,1,1,e280116060000209e445f01a
62490087,3,16.70153261,3.319534425,0,1,e280116060000209e445ba0a
62510229,3,15.70153261,3.319534425,0,1,e280116060000209e445ba0a
62523856,3,32.70153261,5.85980661,1,0,e280116060000209e4454c2a
62550281,3,32.70153261,5.688000761,1,0,e280116060000209e4454c2a
62562492,3,34.701314,2.675262494,1,0,e280116060000209e4454c2a
62575189,3,34.701314,3.061825653,1,0,e280116060000209e4454c2a
62587610,3,34.701314,0.024543693,1,1,e280116060000209e445f01a
62599733,3,16.701314,6.068427997,0,1,e280116060000209e445ba0a
62620160,3,34.701314,0.288388388,1,1,e280116060000209e445f01a
62633375,3,16.701314,6.062292074,0,1,e280116060000209e445ba0a
62645958,3,34.701314,0.380427235,1,1,e280116060000209e445f01a
62658432,3,16.701314,6.07456392,0,1,e280116060000209e445ba0a
62670896,3,31.701314,3.411573272,0,0,e280116060000209e4454a0a
62682994,3,16.701314,6.019340612,0,1,e280116060000209e445ba0a
62695456,3,34.701314,0.092038847,1,1,e280116060000209e445f01a
62707867,3,35.701314,3.074097499,1,0,e280116060000209e4454c2a
62730053,3,16.701314,6.050020227,0,1,e280116060000209e445ba0a
62742790,3,16.701314,6.037748381,0,1,e280116060000209e445ba0a
62755095,3,16.701314,6.037748381,0,1,e280116060000209e445ba0a
62767620,3,32.7010903,4.865787059,1,0,e280116060000209e4454c2a
62790422,3,15.7010903,2.699806187,0,1,e280116060000209e445ba0a
